CODIGO;LOCALIDAD;ESTRATO;CATEGORIA;ACTIVIDAD;GESTION COBRO;ESTADO JURIDICO;CONVENIO;TARIFA BASE;ACTA;ANO VINCULACION;PORCENTAJE DINERO PAGADO PERIODO DE VINCULACION
20190100;Engativa;3;3;LICORERA;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;36.3
20160100;Engativa;3;3;CIGARRERIA-VTA DE LICOR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;358500;SIN ACTA;2016;58.1
20190100;Engativa;3;3;TIENDA CONSUMO DE LICOR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;358500;SIN ACTA;2019;52.57
20190100;Engativa;3;3;VENTA DE ZAPATOS;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;36.3
20190100;Engativa;3;3;ALMACEN ;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;36.3
20190100;Engativa;2;3;BAR;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;33.96
20190100;Engativa;3;3;CIGARRERIA;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;36.3
20190100;Engativa;3;3;RESTAURANTE BAR;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;34.77
20190100;Engativa;2;3;PANADERIA;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;30.89
20180100;Engativa;2;3;CAFETERIA Y CIGARRERIA;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2018;37.34
20190100;Engativa;2;3;DISCOTECA;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;33.96
20190100;Engativa;3;3;ALMACEN;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;36.3
20190100;Suba;3;3;BARBERIA;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;36.67
20190100;Suba;3;3;AUTO LAVADO ;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;38.21
20190100;Suba;3;3;CIGARRERIA Y CAFETERIA;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;38.21
20190100;Suba;2;3;CAFE ESPRESSO;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;32.8
20170100;Suba;3;3;CIGARRERIA;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2017;41.89
20190100;Suba;2;3;BAR;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;35.87
20190100;Suba;3;3;ALMACEN DE CELULARES;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;38.21
20180100;Suba;3;3;VENTA DE ACCESORIOS DE TEL;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2018;40.05
20190100;Suba;2;3;CIGARRERIA;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;37.4
20190100;Suba;2;3;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;358500;SIN ACTA;2019;53.67
20190100;Suba;2;3;ALMACEN ;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;37.4
20190100;Suba;3;3;CENTRO DEPORTIVO ;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;42.42
20190100;Suba;3;3;CENTRO DE ENTRAMIENTO FISI;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;42.42
20170100;Suba;2;3;BAR PEQUEÔO;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2017;39.55
20190100;Suba;2;3;BILLARES ;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;37.59
20190100;Suba;3;3;TIENDA;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;38.21
20190100;Suba;2;3;PANADERIA Y CAFETERIA;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;32.8
20030100;Suba;3;3;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;358500;SIN ACTA;2003;83.95
20100100;Suba;3;3;Almacen;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2010;54.78
20190100;Suba;2;3;ALMACEN ;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;37.4
20170100;Suba;3;3;CIGARRERIA;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2017;41.89
20190100;Suba;2;3;CENTRO DE ESTETICA ;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;41.61
20180100;Suba;3;3;VENTA DE ACCESORIOS DE TEL;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2018;40.05
20190100;Suba;3;3;EXPENDIO BEBIDAS ALCOHOLIC;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;358500;SIN ACTA;2019;52.62
20180100;Suba;2;3;BAR;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2018;37.71
20190100;Suba;3;3;TIENDA;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;38.21
20190100;Suba;3;4;VENTA DE LICOR Y VIVERES;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;38.21
20190100;Suba;3;3;RESTAURANTE ;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;33.6
20190100;Suba;2;3;PANADERIA;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;32.8
20190100;Suba;2;3;TIENDA CONSUMO DE LICOR;Normal;Normal;SIN CONVENIO;358500;SIN ACTA;2019;37.4
20190100;Antonio Nari?o;2;3;CAFETERIA ;Normal;Normal;SIN CONVENIO;$ 358.400;SIN ACTA;2019;34.81
20190100;Engativa;3;3;COMIDAS RAPIDAS;Normal;Normal;SIN CONVENIO;358400;SIN ACTA;2019;31.7
20180100;Engativa;3;3;BAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;546900;CON ACTA;2018;79.59
20190100;Suba;3;4;FLORISTERIA ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.44
20170100;Engativa;3;3;BAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;356100;SIN ACTA;2017;54.71
20060100;Engativa;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;201000;SIN ACTA;2006;75.87
20190100;Suba;2;2;CIGARRERIA Y CAFETERIA;Normal;Normal;SIN CONVENIO;533800;CON ACTA;2019;64.04
20140100;Suba;2;2;TIENDA VENTA DE LICOR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;533800;CON ACTA;2014;89.52
20190100;Antonio Nari?o;3;3;CAFETERIA ;Normal;Normal;SIN CONVENIO;$ 446.500;CON ACTA;2019;61.75
20180100;Suba;2;4;VENTA VIVERES, BEBIDAS Y T;Normal;Normal;SIN CONVENIO;354600;SIN ACTA;2018;39.22
20180100;Engativa;3;3;RESTAURANTE BAR;Normal;Normal;DevoluciA n de Correo;354100;SIN ACTA;2018;26.25
20170100;Engativa;2;2;BAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;533800;CON ACTA;2017;80.55
20160100;Engativa;3;2;BAR PEQUE;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;533800;CON ACTA;2016;83.2
20190100;Engativa;3;3;BAR PEQUE´O;Normal;Normal;SIN CONVENIO;533800;CON ACTA;2019;61.4
20190100;Suba;3;3;TIENDA VTA DE LICOR ;Normal;Normal;SIN CONVENIO;313200;CON ACTA;2019;63.56
20190100;Antonio Nari?o;3;4;ALMACEN; Coordinacion Zona Sur Bogota          ;Normal;COORDINACION SUR;$ 182.500;SIN ACTA;2019;37.18
20140100;Antonio Nari?o;3;2;BAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 553.000;CON ACTA;2014;88.17
20150100;Engativa;3;2;BAR PEQ;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;705800;CON ACTA;2015;86.04
20190100;Suba;3;4;AUTOSERVICIO;Normal;Normal;SIN CONVENIO;352600;SIN ACTA;2019;38.18
20140100;Suba;2;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;352100;SIN ACTA;2014;58.24
20190100;Suba;2;2;BAR PEQUE´O;Normal;Normal;SIN CONVENIO;351800;SIN ACTA;2019;35.83
20150100;Suba;3;4;TIENDA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;350700;SIN ACTA;2015;61.8
20170100;Suba;2;2;BAR PEQUE;Normal;Normal;Gestores Individuales;733900;CON ACTA;2017;79.35
20200100;Engativa;2;3;RESTAURANTE;Normal;Normal;SIN CONVENIO;524000;CON ACTA;2020;55.62
20190100;Suba;3;4;TALLER BICICLETAS; Coordinacion Zona Norte Bogota        ;Normal;SIN CONVENIO;197100;SIN ACTA;2019;44.96
20190100;Suba;3;2;CAFE BAR;Normal;Normal;SIN CONVENIO;533800;CON ACTA;2019;63.31
20190100;Suba;2;3;CIGARRERIA;Normal;Normal;SIN CONVENIO;358400;CON ACTA;2019;63.02
20080100;Antonio Nari?o;3;1;TABERNA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 1.520.200;CON ACTA;2008;100.0
20180100;Engativa;3;3;TIENDA VTA DE LICOR;Normal;Normal;SIN CONVENIO;347900;SIN ACTA;2018;38.34
20040100;Antonio Nari?o;3;3;CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 347.700;SIN ACTA;2004;79.71
20190100;Engativa;3;4;SUPERMERCADO;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;35.69
20190100;Engativa;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;225700;SIN ACTA;2019;52.24
20190100;Suba;3;4;mini mercado;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.6
20190100;Suba;2;4;BARBERIA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;35.26
20190100;Suba;3;4;SUPERMERCADO;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.6
20190100;Suba;2;4;ALMACEN DE CELULARES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;225700;SIN ACTA;2019;53.07
19980100;Engativa;3;4;CANCHA DE MINITEJO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;346300;SIN ACTA;1998;91.61
20190100;Engativa;2;4;AUTOSERVICIO;Normal;Normal;SIN CONVENIO;179700;SIN ACTA;2019;34.58
20170100;Suba;4;3;ALMACEN;Normal;Normal;SIN CONVENIO;346000;SIN ACTA;2017;42.88
20190100;Antonio Nari?o;3;4;BARBERIA ;Normal;Normal;SIN CONVENIO;$ 179.600;SIN ACTA;2019;35.04
20180100;Antonio Nari?o;3;2;BAR;Normal;Normal;SIN CONVENIO;$ 575.300;CON ACTA;2018;65.08
20180100;Suba;4;3;TIENDA;Coordinacion Central de Llamadas;DataCredito;SIN CONVENIO;344900;SIN ACTA;2018;56.02
20180100;Suba;3;3;EXPEDIDO DE LICOR;Normal;Normal;SIN CONVENIO;343600;SIN ACTA;2018;38.35
20190100;Engativa;3;4;ALMACEN DE ROPA;Normal;Normal;SIN CONVENIO;343400;SIN ACTA;2019;36.46
20140100;Suba;3;3;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;343400;SIN ACTA;2014;63.85
20190100;Engativa;3;3;BAR;Normal;Normal;SIN CONVENIO;178100;SIN ACTA;2019;33.85
20190100;Engativa;3;3;CIGARRERIA;Normal;Normal;SIN CONVENIO;178100;SIN ACTA;2019;35.38
20170100;Antonio Nari?o;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;$ 230.000;SIN ACTA;2017;46.81
20180100;Antonio Nari?o;3;3;ALMACEN DEPORTIVO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 342.200;SIN ACTA;2018;55.75
20140100;Antonio Nari?o;3;4;SALON BELLEZA/PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 230.000;SIN ACTA;2014;60.52
20160100;Suba;3;4;SALA DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;59.62
20180100;Suba;3;3;BAR;Normal;Normal;SIN CONVENIO;341800;SIN ACTA;2018;38.67
20160100;Engativa;2;2;MINI TEJO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;512000;SIN ACTA;2016;58.74
19940100;Antonio Nari?o;2;2;VENTA DE LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 490.900;CON ACTA;1994;100.0
20180100;Suba;3;3;DROGUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;339600;SIN ACTA;2018;56.46
20170100;Antonio Nari?o;2;3;TIENDA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 365.300;CON ACTA;2017;82.55
20180100;Antonio Nari?o;2;3;ALAMACEN DEPORTIVO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 338.000;SIN ACTA;2018;54.92
20160100;Suba;3;3;CONCESIONARIO;Normal;Normal;DevoluciA n de Correo;338000;SIN ACTA;2016;33.53
20180100;Suba;1;2;TIENDA CONSUMO DE LICOR;Normal;Normal;SIN CONVENIO;337800;SIN ACTA;2018;38.56
20190100;Engativa;3;3;SUPERMERCADO;Normal;Normal;SIN CONVENIO;337400;SIN ACTA;2019;36.43
20070100;Suba;3;2;BAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;1351800;CON ACTA;2007;100.0
20170100;Engativa;3;4;TIENDA VTA DE LICOR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;336900;SIN ACTA;2017;56.56
20180100;Engativa;3;3;ALMACEN DE MUEBLES;Normal;Normal;SIN CONVENIO;$ 335.700;SIN ACTA;2018;38.44
20120100;Engativa;4;3;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;334700;SIN ACTA;2012;66.56
20190100;Antonio Nari?o;3;4;VENTA DE MOTOS;Normal;Normal;SIN CONVENIO;$ 197.100;SIN ACTA;2019;36.8
20190100;Suba;2;4;BARBERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;197100;SIN ACTA;2019;51.45
19950100;Antonio Nari?o;3;2;BAR PEQUENO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 553.000;CON ACTA;1995;100.0
20160100;Antonio Nari?o;3;2;BILLAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 553.000;CON ACTA;2016;86.92
20190100;Antonio Nari?o;2;3;SUPERMERCADO ;Normal;Normal;SIN CONVENIO;$ 332.700;CON ACTA;2019;62.57
20130100;Engativa;3;3;RESTAURANTE;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;332700;SIN ACTA;2013;59.29
20140100;Suba;2;3;CASINO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;332700;SIN ACTA;2014;63.35
20180100;Suba;2;3;PASTE;Normal;Normal;SIN CONVENIO;332400;SIN ACTA;2018;34.91
20090100;Engativa;3;3;TIENDA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;310300;SIN ACTA;2009;71.1
20180100;Suba;2;3;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;331900;SIN ACTA;2018;55.78
20180100;Engativa;3;3;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;331600;SIN ACTA;2018;54.68
20170100;Engativa;3;4;CIGARRERIA Y CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;330700;SIN ACTA;2017;56.52
20190100;Suba;3;3;CIGARRERIA;Normal;Normal;SIN CONVENIO;378900;CON ACTA;2019;64.43
20160100;Suba;1;4;BILLAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;330500;SIN ACTA;2016;58.84
20190100;Suba;2;3;VENTA DE ACCESORIOS;Normal;Normal;SIN CONVENIO;226100;SIN ACTA;2019;36.92
20190100;Engativa;2;4;VENTA DE ROPA;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;35.01
20190100;Engativa;2;4;FRUVER;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;35.01
20190100;Suba;3;4;ALMACEN ;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.73
20190100;Suba;3;4;ALMACEN;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2019;37.73
20070100;Suba;3;4;ALMACEN;Normal;Normal;SIN CONVENIO;225700;SIN ACTA;2007;59.82
20190100;Antonio Nari?o;2;4;SUPERMERCADO;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2019;36.19
20190100;Antonio Nari?o;2;4;SPA ;Normal;Normal;SIN CONVENIO;$ 225.700;SIN ACTA;2019;36.19
20190100;Engativa;3;3;FRUVER;Normal;Normal;SIN CONVENIO;251000;SIN ACTA;2019;36.0
20110100;Suba;2;3;BAR PEQ;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;329800;SIN ACTA;2011;67.12
20110100;Suba;3;3;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;329400;SIN ACTA;2011;69.47
20160100;Engativa;3;3;BAR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;493000;CON ACTA;2016;83.59
20200100;Engativa;2;3;TIENDA;Normal;Normal;SIN CONVENIO;358400;SIN ACTA;2020;34.11
20190100;Suba;3;3;PANADERIA;Normal;Normal;SIN CONVENIO;327400;SIN ACTA;2019;33.84
20160100;Suba;2;3;BAR PEQUE;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;490500;CON ACTA;2016;84.67
20100100;Antonio Nari?o;2;3;FRUTERIA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;$ 326.500;SIN ACTA;2010;59.42
20080100;Antonio Nari?o;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 326.500;SIN ACTA;2008;69.64
20130100;Antonio Nari?o;2;3;CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 326.500;SIN ACTA;2013;62.36
19940100;Antonio Nari?o;3;3;CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 326.500;SIN ACTA;1994;98.16
20150100;Antonio Nari?o;3;3;CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 326.500;SIN ACTA;2015;59.49
20020100;Antonio Nari?o;3;3;CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 326.500;SIN ACTA;2002;83.43
20120100;Antonio Nari?o;3;3;CAFETERIA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;$ 326.500;SIN ACTA;2012;54.69
20100100;Antonio Nari?o;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 326.500;SIN ACTA;2010;65.95
20130100;Antonio Nari?o;3;3;CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;$ 326.500;SIN ACTA;2013;63.17
20130100;Engativa;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2013;59.25
20150100;Engativa;3;3;RESTAURANTE;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2015;55.56
20090100;Engativa;3;3;FRUTERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2009;71.22
20060100;Engativa;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2006;72.14
20110100;Engativa;3;3;TIENDA DE VIVERES Y LICORE;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;67.54
20110100;Engativa;3;3;CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;65.67
20110100;Engativa;2;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;62.12
20080100;Engativa;2;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2008;67.64
20120100;Engativa;3;3;CAFE;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2012;61.09
20110100;Engativa;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;62.93
20060100;Engativa;3;3;RESTAURANTE PEQUEÔO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2006;72.14
20110100;Engativa;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;62.93
19940100;Engativa;3;3;CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;1994;96.98
20110100;Engativa;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;62.93
20120100;Engativa;2;3;CAFETERIA VENTA DE LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2012;63.02
20060100;Engativa;4;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2006;72.94
20010100;Engativa;3;3;RESTAURANTE - CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2001;81.34
20120100;Engativa;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2012;61.09
20110100;Engativa;2;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;62.12
19940100;Engativa;3;3;CAFETERIA PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;1994;96.98
19950100;Engativa;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;1995;92.39
19980100;Engativa;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;1998;86.87
19990100;Engativa;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;1999;85.03
20000100;Engativa;3;3;PASTELERIA PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2000;83.18
20000100;Engativa;4;3;CAFETERIA PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2000;86.74
20020100;Engativa;3;3;CAFETERIA PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2002;82.25
20020100;Engativa;3;3;CAFETERIA PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2002;82.25
20040100;Engativa;3;3;CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2004;78.56
20050100;Engativa;3;3;CAFETERIA PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2005;76.72
20070100;Engativa;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2007;70.29
20090100;Engativa;2;3;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2009;70.41
20090100;Engativa;3;3;DROGUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2009;71.22
20110100;Engativa;3;3;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;67.54
20110100;Engativa;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;62.93
20110100;Engativa;3;3;PANADERIA Y RESTAURANTE;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;62.93
20120100;Engativa;3;3;TABORA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2012;66.05
20110100;Engativa;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;62.93
20110100;Engativa;3;3;FRUTERIA HELADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;67.54
20030100;Suba;3;3;PANADERIA Y CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2003;79.57
20110100;Suba;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;64.84
20110100;Suba;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;64.84
20110100;Suba;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;64.84
20100100;Suba;4;3;CIGARRERIA;Normal;Normal;SIN CONVENIO;326500;SIN ACTA;2010;55.82
20050100;Suba;4;3;PASTELERIA PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2005;76.69
20110100;Suba;2;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;64.03
20040100;Suba;1;3;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2004;76.11
19990100;Suba;3;3;CAFETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;1999;89.68
19940100;Suba;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;1994;96.14
19940100;Suba;5;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;1994;97.76
20020100;Suba;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2002;81.41
20030100;Suba;3;3;PASTELERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2003;79.57
20050100;Suba;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2005;75.89
20060100;Suba;3;3;CAFE STAR TURISTICO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2006;74.04
20060100;Suba;3;3;CAFETERIA PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2006;76.79
20100100;Suba;3;3;CAFETERIA PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2010;69.42
20110100;Suba;4;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;65.65
20110100;Suba;3;3;TIENDA DE VIVERES;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;326500;SIN ACTA;2011;59.12
20110100;Suba;2;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;64.03
20120100;Suba;3;3;PANADERA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2012;63.0
20110100;Suba;3;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2011;64.84
19940100;Suba;4;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;1994;96.95
20080100;Suba;4;3;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2008;71.17
20140100;Suba;3;3;PANADERIA/PASTELERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326500;SIN ACTA;2014;59.31
20030100;Suba;4;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;326000;SIN ACTA;2003;84.98
20160100;Engativa;3;4;BAR CONSUMO DE LICOR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;325900;SIN ACTA;2016;56.46
